threat_id,threat_actor,threat_category,attack_technique,targeted_industry,targeted_asset_type,campaign_active,threat_frequency,exploit_probability,geographic_scope,severity,intelligence_confidence,first_seen,last_seen,associated_cve,ransomware_indicator,data_exfiltration_risk
THREAT-01341,Scattered Spider,Cryptojacking,T1569 System Services,Telecom,Storage Bucket,True,57,0.49,Asia-Pacific,Medium,Low,2025-01-09,2025-11-08,,False,True
THREAT-01342,LockBit,Cloud Misconfiguration Exploitation,T1569 System Services,Manufacturing,Storage Bucket,False,28,0.49,EMEA,Critical,High,2021-03-17,2021-08-14,,False,False
THREAT-01343,Conti,Zero-Day Exploit,T1105 Ingress Tool Transfer,Energy,Database Server,True,24,0.46,Global,High,High,2023-03-18,2023-11-12,,False,True
THREAT-01344,Turla,Credential Theft,T1027 Obfuscated Files or Information,Healthcare,Cloud VM,True,7,0.55,India,Low,High,2026-07-22,2026-09-04,,False,False
THREAT-01345,SilverFox,Insider Threat,T1059 Command and Scripting Interpreter,E-commerce,API Gateway,False,8,0.14,India,Low,High,2025-07-28,2025-11-01,CVE-2026-66340,False,True
THREAT-01346,Script Kiddie,Cryptojacking,T1003 OS Credential Dumping,Energy,Employee Laptop,True,73,0.44,Americas,High,Low,2022-05-02,2022-05-24,CVE-2026-15337,False,True
THREAT-01347,ALPHV,Zero-Day Exploit,T1566 Phishing,Government,SaaS Application,False,87,0.42,India,Critical,Medium,2023-04-29,2024-04-21,,False,False
THREAT-01348,Insider,Web Application Attack,T1566 Phishing,Energy,Storage Bucket,False,16,0.46,India,Medium,Medium,2026-03-31,2026-05-03,,False,False
THREAT-01349,Scattered Spider,Credential Theft,T1070 Indicator Removal,E-commerce,Kubernetes Cluster,True,61,0.11,Global,High,Low,2023-11-19,2024-11-11,,False,True
THREAT-01350,Cybercrime Syndicate,Ransomware,T1486 Data Encrypted for Impact,Healthcare,Database Server,True,15,0.6,Americas,Critical,Low,2024-07-07,2025-06-30,CVE-2026-5994,True,True
THREAT-01351,Conti,Credential Theft,T1190 Exploit Public-Facing Application,Education,Kubernetes Cluster,False,6,0.49,EMEA,Low,High,2025-12-03,2026-09-04,CVE-2026-73606,False,False
THREAT-01352,TA505,Cloud Misconfiguration Exploitation,T1053 Scheduled Task/Job,IT Services,Web Server,False,29,0.26,India,Critical,Low,2024-05-13,2024-10-11,,False,True
THREAT-01353,APT29,Supply Chain Attack,T1569 System Services,E-commerce,Employee Laptop,False,62,0.51,Americas,Low,Medium,2023-03-02,2023-06-13,CVE-2026-31887,False,False
THREAT-01354,Nation-State (Russia),Data Exfiltration,T1566 Phishing,Education,Database Server,False,36,0.11,Global,Medium,Low,2026-01-19,2026-03-04,,True,True
THREAT-01355,ALPHV,Credential Theft,T1048 Exfiltration Over Alternative Protocol,E-commerce,SaaS Application,False,50,0.12,Global,Medium,High,2026-02-23,2026-07-02,CVE-2026-79073,False,False
THREAT-01356,Hacktivist Group,Business Email Compromise,T1082 System Information Discovery,Healthcare,Storage Bucket,True,76,0.25,Asia-Pacific,High,Medium,2021-09-04,2022-02-04,CVE-2026-79781,False,True
THREAT-01357,REvil,Insider Threat,T1059 Command and Scripting Interpreter,Manufacturing,Kubernetes Cluster,True,2,0.15,India,Medium,High,2024-06-17,2024-07-24,,False,True
THREAT-01358,Conti,Ransomware,T1133 External Remote Services,Healthcare,API Gateway,False,8,0.5,EMEA,Low,Low,2023-05-15,2023-08-09,,True,True
THREAT-01359,TA505,Business Email Compromise,T1562 Impair Defenses,Manufacturing,Cloud VM,False,62,0.45,EMEA,Medium,Low,2022-08-15,2022-11-22,CVE-2026-59900,False,False
THREAT-01360,Lazarus Group,Data Exfiltration,T1048 Exfiltration Over Alternative Protocol,Insurance,Domain Controller,False,31,0.25,Americas,Critical,Medium,2021-07-09,2021-09-07,CVE-2026-82970,False,True
THREAT-01361,Nation-State (Russia),Zero-Day Exploit,T1003 OS Credential Dumping,E-commerce,Email Server,True,76,0.45,India,High,Low,2023-12-14,2024-05-26,CVE-2026-67315,False,False
THREAT-01362,Hacktivist Group,Business Email Compromise,T1027 Obfuscated Files or Information,Manufacturing,Web Server,False,49,0.54,India,Medium,Low,2024-12-10,2024-12-29,,False,True
THREAT-01363,FIN7,Phishing,T1082 System Information Discovery,Government,Storage Bucket,True,49,0.48,Americas,Critical,Low,2021-03-31,2021-08-03,,True,True
THREAT-01364,SilverFox,Insider Threat,T1133 External Remote Services,Education,Domain Controller,False,2,0.18,Global,Critical,Medium,2026-04-28,2026-07-17,,False,True
THREAT-01365,Lazarus Group,Data Exfiltration,T1569 System Services,Healthcare,Employee Laptop,True,17,0.31,Global,Critical,Low,2022-11-07,2022-12-21,,False,False
THREAT-01366,APT29,Ransomware,T1133 External Remote Services,Government,Cloud VM,False,17,0.54,EMEA,High,High,2021-06-27,2022-04-03,,True,True
THREAT-01367,Nation-State (China),Phishing,T1082 System Information Discovery,Energy,Kubernetes Cluster,False,13,0.56,Asia-Pacific,Medium,Medium,2024-05-28,2024-12-24,CVE-2026-53788,False,True
THREAT-01368,Sandworm,Cryptojacking,T1566 Phishing,Insurance,Database Server,False,94,0.29,EMEA,High,High,2021-06-04,2022-01-01,,False,False
THREAT-01369,Lazarus Group,Insider Threat,T1021 Remote Services,Manufacturing,Storage Bucket,False,8,0.29,Global,Medium,Medium,2021-11-15,2022-01-24,,False,True
THREAT-01370,Nation-State (China),Insider Threat,T1003 OS Credential Dumping,E-commerce,Kubernetes Cluster,False,2,0.38,Asia-Pacific,Critical,Medium,2026-02-01,2026-03-18,,False,True
THREAT-01371,FIN7,Credential Theft,T1059 Command and Scripting Interpreter,IT Services,Web Server,False,5,0.25,Global,Critical,Medium,2023-10-08,2024-07-12,,False,False
THREAT-01372,Nation-State (Iran),Web Application Attack,T1021 Remote Services,Government,Kubernetes Cluster,False,29,0.48,Asia-Pacific,Critical,High,2024-01-04,2024-09-05,CVE-2026-84968,True,False
THREAT-01373,APT28,Web Application Attack,T1190 Exploit Public-Facing Application,Energy,Email Server,True,29,0.15,Global,Medium,Low,2025-05-29,2025-11-30,,False,False
THREAT-01374,APT29,Cloud Misconfiguration Exploitation,T1055 Process Injection,Telecom,Database Server,False,100,0.25,Asia-Pacific,Medium,Medium,2026-06-12,2026-09-04,CVE-2026-74820,False,False
THREAT-01375,Nation-State (Russia),Zero-Day Exploit,T1082 System Information Discovery,Energy,Employee Laptop,False,11,0.4,Global,Critical,Low,2022-06-20,2022-06-29,CVE-2026-54739,True,True
THREAT-01376,Turla,Zero-Day Exploit,T1105 Ingress Tool Transfer,Government,API Gateway,True,53,0.13,Americas,Low,Medium,2023-09-25,2024-03-20,,False,False
THREAT-01377,Conti,Zero-Day Exploit,T1566 Phishing,Manufacturing,Cloud VM,False,90,0.57,EMEA,Low,Medium,2024-04-17,2025-03-05,,False,False
THREAT-01378,Conti,Business Email Compromise,T1133 External Remote Services,IT Services,Domain Controller,False,95,0.14,Global,High,Medium,2023-11-21,2024-08-10,,False,True
THREAT-01379,REvil,Zero-Day Exploit,T1110 Brute Force,E-commerce,Employee Laptop,True,72,0.23,Asia-Pacific,Critical,Low,2026-06-02,2026-06-09,,False,False
THREAT-01380,Turla,Supply Chain Attack,T1070 Indicator Removal,E-commerce,Payment Gateway,True,88,0.31,Asia-Pacific,Medium,High,2024-11-28,2024-12-20,CVE-2026-19471,False,True
THREAT-01381,Nation-State (China),Supply Chain Attack,T1082 System Information Discovery,Healthcare,API Gateway,False,54,0.35,Americas,Critical,Medium,2022-08-15,2023-02-18,,False,True
THREAT-01382,Conti,Ransomware,T1059 Command and Scripting Interpreter,Energy,Employee Laptop,False,32,0.37,Americas,Medium,Medium,2021-07-16,2022-02-01,,True,True
THREAT-01383,Mustang Panda,Insider Threat,T1070 Indicator Removal,Government,Web Server,True,8,0.37,EMEA,Low,Medium,2022-09-14,2023-06-28,,False,True
THREAT-01384,APT28,Data Exfiltration,T1078 Valid Accounts,Education,API Gateway,False,74,0.56,India,Low,Medium,2022-11-28,2023-02-15,,False,False
THREAT-01385,Kimsuky,Cryptojacking,T1190 Exploit Public-Facing Application,Energy,Domain Controller,False,84,0.54,EMEA,Medium,Medium,2025-09-29,2026-06-24,,False,False
THREAT-01386,Mustang Panda,Cryptojacking,T1048 Exfiltration Over Alternative Protocol,Manufacturing,Database Server,False,83,0.24,Americas,Low,High,2024-04-07,2025-01-22,CVE-2026-74770,False,False
THREAT-01387,Nation-State (China),Phishing,T1021 Remote Services,E-commerce,Cloud VM,True,92,0.39,Asia-Pacific,Critical,High,2025-06-04,2025-10-29,,False,False
THREAT-01388,Scattered Spider,Cryptojacking,T1486 Data Encrypted for Impact,IT Services,Kubernetes Cluster,False,37,0.35,Americas,Low,Medium,2025-12-28,2026-05-27,CVE-2026-57827,False,False
THREAT-01389,Scattered Spider,Phishing,T1078 Valid Accounts,Education,Employee Laptop,False,87,0.32,Americas,High,Low,2024-05-29,2025-01-04,CVE-2026-76193,False,False
THREAT-01390,Scattered Spider,Supply Chain Attack,T1566 Phishing,E-commerce,API Gateway,False,33,0.46,Global,Critical,High,2023-03-05,2023-06-17,,False,False
THREAT-01391,Lazarus Group,Business Email Compromise,T1027 Obfuscated Files or Information,Education,Storage Bucket,False,87,0.59,EMEA,Medium,Medium,2023-03-14,2023-09-18,,False,False
THREAT-01392,Conti,Credential Theft,T1053 Scheduled Task/Job,Manufacturing,Kubernetes Cluster,False,52,0.5,EMEA,Medium,High,2021-08-19,2022-06-06,CVE-2026-9407,True,True
THREAT-01393,Unknown,Zero-Day Exploit,T1053 Scheduled Task/Job,Government,Web Server,False,32,0.46,Americas,Critical,Low,2025-07-04,2025-10-28,CVE-2026-56163,True,False
THREAT-01394,ALPHV,Credential Theft,T1190 Exploit Public-Facing Application,Manufacturing,Kubernetes Cluster,False,41,0.11,Americas,High,Low,2022-10-13,2023-04-02,CVE-2026-80576,False,False
THREAT-01395,APT28,Supply Chain Attack,T1562 Impair Defenses,Government,Domain Controller,False,47,0.59,Global,Critical,Low,2026-06-03,2026-09-04,CVE-2026-81101,False,True
THREAT-01396,Nation-State (Russia),Credential Theft,T1071 Application Layer Protocol,Manufacturing,Web Server,False,33,0.38,Asia-Pacific,High,High,2022-07-29,2022-11-25,CVE-2026-72744,False,False
THREAT-01397,ALPHV,Zero-Day Exploit,T1569 System Services,Energy,Storage Bucket,True,70,0.59,EMEA,Critical,High,2021-08-05,2021-08-24,CVE-2026-84648,False,False
THREAT-01398,APT29,Ransomware,T1133 External Remote Services,Energy,Payment Gateway,False,35,0.53,India,Medium,High,2024-06-26,2024-10-20,CVE-2026-72802,True,True
THREAT-01399,FIN7,Credential Theft,T1027 Obfuscated Files or Information,Insurance,Storage Bucket,False,77,0.25,India,Critical,Low,2023-02-11,2023-12-16,,False,False
THREAT-01400,APT29,Phishing,T1071 Application Layer Protocol,E-commerce,Database Server,True,30,0.37,EMEA,Critical,Medium,2021-04-06,2021-12-28,,False,False
THREAT-01401,TA505,Zero-Day Exploit,T1082 System Information Discovery,E-commerce,Email Server,False,66,0.5,EMEA,Medium,High,2026-03-25,2026-09-04,,False,True
THREAT-01402,Hacktivist Group,DDoS,T1036 Masquerading,Government,Kubernetes Cluster,True,154,0.64,Global,Critical,Medium,2021-07-06,2021-07-23,,False,False
THREAT-01403,ALPHV,Ransomware,T1070 Indicator Removal,Energy,Domain Controller,True,42,0.71,Americas,Critical,Low,2023-02-10,2024-01-27,,True,False
THREAT-01404,APT28,Cloud Misconfiguration Exploitation,T1036 Masquerading,E-commerce,Domain Controller,False,75,0.49,Americas,Medium,Medium,2022-10-09,2023-02-25,,False,True
THREAT-01405,FIN7,Zero-Day Exploit,T1059 Command and Scripting Interpreter,Education,SaaS Application,True,58,0.52,India,High,Low,2026-07-27,2026-09-04,CVE-2026-58630,False,True
THREAT-01406,LockBit,Business Email Compromise,T1486 Data Encrypted for Impact,Government,Cloud VM,False,27,0.55,EMEA,Low,High,2024-12-19,2025-11-16,,True,False
THREAT-01407,APT28,Credential Theft,T1133 External Remote Services,E-commerce,Email Server,False,51,0.52,Americas,High,High,2024-10-09,2025-08-30,,False,False
THREAT-01408,Nation-State (Iran),Insider Threat,T1070 Indicator Removal,Government,Kubernetes Cluster,False,4,0.14,India,Medium,High,2021-04-06,2022-01-17,CVE-2026-80722,False,True
THREAT-01409,Conti,Cryptojacking,T1021 Remote Services,Government,Database Server,False,52,0.2,Americas,Low,Low,2024-01-19,2024-01-25,CVE-2026-85053,False,False
THREAT-01410,REvil,Web Application Attack,T1190 Exploit Public-Facing Application,IT Services,Domain Controller,False,16,0.21,EMEA,Low,Low,2023-02-27,2023-03-31,,False,False
THREAT-01411,Sandworm,Web Application Attack,T1021 Remote Services,Energy,Email Server,True,39,0.26,EMEA,Medium,Medium,2024-12-23,2025-01-03,CVE-2026-79776,False,False
THREAT-01412,TA505,Insider Threat,T1027 Obfuscated Files or Information,Manufacturing,SaaS Application,False,1,0.35,Global,Critical,Medium,2021-04-17,2021-06-03,CVE-2026-73570,False,True
THREAT-01413,APT29,Cloud Misconfiguration Exploitation,T1021 Remote Services,Government,SaaS Application,False,28,0.56,Global,High,Low,2025-08-31,2026-01-01,CVE-2026-81686,False,False
THREAT-01414,ALPHV,DDoS,T1133 External Remote Services,Energy,Cloud VM,True,42,0.89,EMEA,Low,High,2023-10-25,2024-06-23,CVE-2026-66007,False,False
THREAT-01415,Nation-State (China),Supply Chain Attack,T1071 Application Layer Protocol,Government,SaaS Application,False,47,0.1,Americas,High,Medium,2022-11-18,2022-12-16,,False,False
THREAT-01416,Kimsuky,Cloud Misconfiguration Exploitation,T1110 Brute Force,Manufacturing,Employee Laptop,False,83,0.48,Asia-Pacific,High,Medium,2024-07-11,2025-04-08,,False,True
THREAT-01417,Mustang Panda,Insider Threat,T1070 Indicator Removal,Government,Web Server,False,9,0.14,India,High,High,2024-01-13,2024-12-27,,False,True
THREAT-01418,FIN7,Data Exfiltration,T1055 Process Injection,Insurance,Database Server,True,17,0.26,Global,High,Low,2022-01-21,2022-09-04,CVE-2026-57827,True,True
THREAT-01419,Cybercrime Syndicate,Zero-Day Exploit,T1071 Application Layer Protocol,IT Services,SaaS Application,False,18,0.27,EMEA,Low,High,2026-03-30,2026-04-23,CVE-2026-17501,False,False
THREAT-01420,Nation-State (Iran),Business Email Compromise,T1003 OS Credential Dumping,Energy,Cloud VM,False,51,0.2,Asia-Pacific,Critical,Medium,2023-06-24,2023-06-28,CVE-2026-75949,False,False
THREAT-01421,Nation-State (China),Web Application Attack,T1053 Scheduled Task/Job,Government,Domain Controller,False,75,0.41,Asia-Pacific,High,Low,2021-10-15,2022-08-14,,False,False
THREAT-01422,SilverFox,Supply Chain Attack,T1048 Exfiltration Over Alternative Protocol,IT Services,API Gateway,True,96,0.44,Americas,Low,High,2025-03-13,2025-10-23,CVE-2026-67353,False,False
THREAT-01423,Sandworm,Supply Chain Attack,T1070 Indicator Removal,Manufacturing,Domain Controller,False,28,0.18,EMEA,High,Low,2022-04-02,2022-10-24,CVE-2026-59809,False,False
THREAT-01424,Unknown,Supply Chain Attack,T1078 Valid Accounts,Insurance,Employee Laptop,False,7,0.5,Americas,Medium,Medium,2021-09-23,2022-07-13,CVE-2026-81730,False,False
THREAT-01425,SilverFox,Phishing,T1053 Scheduled Task/Job,E-commerce,Email Server,True,44,0.46,India,Critical,Low,2023-11-20,2024-06-06,,False,False
THREAT-01426,TA505,Zero-Day Exploit,T1036 Masquerading,Manufacturing,Database Server,True,43,0.12,EMEA,High,High,2024-06-25,2024-08-17,,False,False
THREAT-01427,REvil,Cloud Misconfiguration Exploitation,T1053 Scheduled Task/Job,IT Services,API Gateway,False,98,0.19,Americas,Medium,High,2025-01-17,2025-11-14,CVE-2026-52798,False,False
THREAT-01428,Nation-State (Iran),Insider Threat,T1003 OS Credential Dumping,E-commerce,Storage Bucket,False,4,0.3,India,Critical,Medium,2021-05-22,2021-12-20,,False,True
THREAT-01429,Kimsuky,Phishing,T1027 Obfuscated Files or Information,E-commerce,Kubernetes Cluster,False,42,0.29,Americas,Low,High,2025-10-04,2026-02-15,,False,False
THREAT-01430,TA505,Zero-Day Exploit,T1562 Impair Defenses,Energy,API Gateway,False,44,0.55,Americas,Low,Medium,2026-03-06,2026-09-04,,False,False
THREAT-01431,TA505,DDoS,T1078 Valid Accounts,E-commerce,Cloud VM,True,145,0.56,India,Low,Medium,2024-06-06,2025-05-06,,False,False
THREAT-01432,TA505,Phishing,T1082 System Information Discovery,Government,Domain Controller,True,35,0.44,India,Low,High,2023-09-26,2023-10-05,,False,True
THREAT-01433,Nation-State (Iran),Data Exfiltration,T1078 Valid Accounts,Energy,Web Server,True,90,0.39,Global,Medium,Low,2026-01-19,2026-06-14,,False,False
THREAT-01434,Mustang Panda,DDoS,T1082 System Information Discovery,Manufacturing,Cloud VM,False,113,0.45,Americas,High,Medium,2025-07-22,2026-01-17,CVE-2026-54081,False,False
THREAT-01435,TA505,Credential Theft,T1110 Brute Force,Education,Database Server,True,58,0.3,Asia-Pacific,High,High,2022-10-28,2023-05-10,,False,True
THREAT-01436,Turla,DDoS,T1078 Valid Accounts,Energy,SaaS Application,False,152,0.66,India,Low,Medium,2021-03-28,2021-11-15,CVE-2026-58572,False,False
THREAT-01437,Unknown,Business Email Compromise,T1569 System Services,Education,Domain Controller,False,58,0.22,EMEA,Critical,Medium,2021-04-02,2021-08-31,,False,True
THREAT-01438,Turla,Insider Threat,T1110 Brute Force,Government,Kubernetes Cluster,False,9,0.25,India,Medium,High,2025-10-23,2026-06-05,CVE-2026-17348,False,True
THREAT-01439,Insider,Credential Theft,T1110 Brute Force,E-commerce,Employee Laptop,False,88,0.2,Americas,Low,Medium,2026-04-29,2026-09-04,CVE-2026-19853,False,False
THREAT-01440,Sandworm,Zero-Day Exploit,T1190 Exploit Public-Facing Application,Insurance,Employee Laptop,False,94,0.44,EMEA,Critical,Low,2024-06-26,2025-05-03,,False,False
THREAT-01441,Unknown,Data Exfiltration,T1055 Process Injection,Education,SaaS Application,True,11,0.26,Asia-Pacific,High,Low,2022-08-06,2022-08-14,CVE-2026-67321,False,True
THREAT-01442,Scattered Spider,Supply Chain Attack,T1021 Remote Services,E-commerce,SaaS Application,False,80,0.15,Asia-Pacific,Medium,Low,2024-07-01,2024-09-04,,True,False
THREAT-01443,TA505,Cryptojacking,T1055 Process Injection,Manufacturing,Kubernetes Cluster,False,50,0.13,Global,Low,Medium,2024-04-10,2025-03-11,CVE-2026-84648,False,False
THREAT-01444,LockBit,Insider Threat,T1110 Brute Force,E-commerce,Cloud VM,True,1,0.35,Americas,Low,Medium,2025-06-27,2025-12-05,,False,True
THREAT-01445,APT28,Data Exfiltration,T1110 Brute Force,E-commerce,API Gateway,False,88,0.26,Asia-Pacific,Critical,High,2025-07-09,2025-08-17,,False,False
THREAT-01446,APT29,Credential Theft,T1021 Remote Services,Government,Employee Laptop,False,30,0.22,Asia-Pacific,Low,Medium,2023-01-31,2023-05-10,CVE-2026-69198,False,False
THREAT-01447,Sandworm,Insider Threat,T1566 Phishing,Energy,Cloud VM,False,4,0.33,EMEA,Medium,Low,2021-03-17,2021-10-14,CVE-2026-73678,False,True
THREAT-01448,APT28,Web Application Attack,T1055 Process Injection,Manufacturing,Web Server,False,100,0.44,Asia-Pacific,High,High,2023-03-19,2024-01-31,,False,False
THREAT-01449,Sandworm,Cloud Misconfiguration Exploitation,T1021 Remote Services,Education,Cloud VM,False,53,0.19,Asia-Pacific,Low,Low,2022-04-28,2022-07-29,,False,False
THREAT-01450,Lazarus Group,Credential Theft,T1053 Scheduled Task/Job,E-commerce,Database Server,False,38,0.25,Asia-Pacific,Critical,Low,2021-10-28,2022-10-27,,False,False
THREAT-01451,Scattered Spider,DDoS,T1027 Obfuscated Files or Information,Education,Kubernetes Cluster,False,42,0.83,Americas,Critical,Low,2025-08-29,2026-03-14,,False,False
